"VARIABLE1_LABEL","VARIABLE2_LABEL","EFFECT","EFFECT_L95","EFFECT_U95","N","P","P_FDR"
"atc_g03ca03","atc_a06ad11",1.31405960858699,1.11679672045386,1.54616558528044,63056,0.000998,0.00349547554925585
"atc_n06dx01","atc_a12ax",0.515865216276499,0.485337658204833,0.548312946389351,232931,2.28e-100,2.81694e-98
"atc_a12ba01","atc_a12ax",0.763276926634367,0.697840517228165,0.834849299158594,111407,3.48e-09,2.87594648829431e-08
"atc_n06ax11","atc_a12ax",0.637839029683094,0.591005296839623,0.688384063497612,188515,6.82e-31,2.03038795180723e-29
"atc_c03da01","atc_a12ax",0.690618464308331,0.629460818949209,0.757718111891065,83058,5.1e-15,6.7571581769437e-14
"atc_a02bc02","atc_a12ax",0.508664159510524,0.480004624857533,0.539034862939795,323818,1.61e-115,2.84165e-113
"atc_g03ca03","atc_a12ax",1.39987326438538,1.26526523917276,1.54880186040851,424240,6.97e-11,6.72768359375e-10
"atc_n02ab03","atc_a12ax",0.205598358014329,0.18800962248111,0.224832560484692,36880,2.46e-263,1.35081333333333e-260
"atc_h02ab06","atc_a12ax",0.471229607680551,0.440458160409559,0.504150820927661,271052,1.02e-105,1.44024e-103
"atc_c07ab07","atc_a12ax",0.987387579768815,0.944086157407715,1.03267506363901,791560,0.579,0.703051105651106
"atc_b01aa03","atc_a12ax",0.829884304406115,0.787987651104531,0.874008568198058,481676,1.73e-12,1.94310454545455e-11
"atc_c01aa05","atc_a12ax",0.993917402598717,0.928491170402852,1.06395390142479,202491,0.861,0.909784477228993
"atc_a03fa01","atc_a12ax",0.541519649198872,0.476200978258167,0.615797832967682,19983,8.54e-21,1.60474068441065e-19
"atc_n02aa01","atc_c03ca01",0.331018208824202,0.2398308313052,0.456876432345533,1044,1.76e-11,1.80454771784232e-10
"atc_a06ad11","atc_a12ax",0.503637625560341,0.469413637261031,0.540356814855398,169377,2.38e-81,2.21923773584906e-79
"atc_n06dx01","atc_c03ca01",0.527816786886646,0.499618400144554,0.557606686300461,197110,3.57e-115,6.0837724137931e-113
"atc_b01aa03","atc_c03ca01",0.619929086775351,0.594682624236841,0.646247354415828,1491168,1.68e-112,2.67824516129032e-110
"atc_a12ba01","atc_c03ca01",0.735062221360534,0.676839437458287,0.798293419929127,324306,2.66e-13,3.14490909090909e-12
"atc_a12ax","atc_c03ca01",0.767673543073973,0.736146535812431,0.800550760026812,689228,4.46e-35,1.53064722222222e-33
"atc_g03ca03","atc_c03ca01",2.23182654863871,2.02932447369069,2.45453588511139,248828,1.81e-61,1.22534520547945e-59
"atc_a06ad11","atc_c03ca01",0.487579650460391,0.459536970779591,0.517333600253681,217953,7.26e-125,1.32884888888889e-122
"atc_n02aa01","atc_n05ax08",0.735886366474366,0.326078623380432,1.66073058929426,51,0.46,0.593091573180276
"atc_n06ax11","atc_c03ca01",0.71844069002992,0.671348677307382,0.768835990205341,199585,1.18e-21,2.29588976377953e-20
"atc_n02ab03","atc_c03ca01",0.218161432521876,0.202859469254911,0.234617643508624,46698,0,0
"atc_c07ab07","atc_c03ca01",0.942558486108955,0.909098552682065,0.977249933040766,1696027,0.00134,0.00453580821917808
"atc_c03da01","atc_c03ca01",0.6946690877011,0.635482849008082,0.759367687358848,331288,1.07e-15,1.45673278236915e-14
"atc_a12ba01","atc_n05ax08",0.622169017106654,0.529007869954852,0.731736346153974,16167,9.81e-09,7.70763434022258e-08
"atc_a03fa01","atc_c03ca01",0.618434421183314,0.558691535183139,0.684565827865943,24610,1.84e-20,3.38040148698885e-19
"atc_h02ab06","atc_c03ca01",0.884571140303337,0.831981427624072,0.940485059254353,210996,8.78e-05,0.000388806093189964
"atc_c01aa05","atc_c03ca01",0.635294670822388,0.601333359263067,0.67117400449883,816379,6.48e-59,4.21370526315789e-57
"atc_a02bc02","atc_c03ca01",0.633369383775598,0.602970053242776,0.665301326569799,399664,5.3e-74,4.43942372881356e-72
"atc_c01aa05","atc_n05ax08",0.953632525950775,0.853182906292747,1.06590859690667,33385,0.403,0.538131856255066
"atc_n06dx01","atc_n05ax08",0.279279221066004,0.257415879550398,0.302999502033299,112825,1.53e-206,6.30105e-204
"atc_a03fa01","atc_n05ax08",0.488600121846717,0.354911259057011,0.672647240617064,1520,1.13e-05,5.81714583333333e-05
"atc_a06ad11","atc_n05ax08",0.3864533575666,0.350039310440882,0.426655501596074,52781,4.37e-79,3.92664363636364e-77
"atc_a02bc02","atc_n05ax08",0.509970416480222,0.460999658420393,0.564143206908517,42882,4.66e-39,1.75799389312977e-37
"atc_a12ax","atc_n05ax08",0.528876315799043,0.486985934938185,0.574370094382036,102670,1.03e-51,5.47339784946237e-50
"atc_n06ax11","atc_n05ax08",0.373404185508817,0.334010096497626,0.4174445240355,59227,3.46e-67,2.55213731343284e-65
"atc_g03ca03","atc_n05ax08",2.32567111019402,1.9332166057972,2.79779622033647,25311,3.54e-19,5.97088054607509e-18
"atc_c03da01","atc_n05ax08",0.573860562342257,0.478614071249137,0.688061561065867,10508,2e-09,1.69536878216124e-08
"atc_b01aa03","atc_n05ax08",0.785615625138043,0.718016555369748,0.8595789412449,67033,1.47e-07,9.95169863013699e-07
"atc_h02ab06","atc_n05ax08",0.679599324127263,0.584655100715217,0.789961878018746,13507,4.88e-07,3.14022916666667e-06
"atc_n02ab03","atc_n05ax08",0.354473570188283,0.308541270431931,0.407243775803886,5408,1.4e-48,6.78313725490196e-47
"atc_c07ab07","atc_n05ax08",0.855957375116996,0.79340375062568,0.923442859249655,117126,5.89e-05,0.000269023844731978
"atc_n02aa01","atc_a02bc01",0.814579405822919,0.486189291755508,1.3647762705652,175,0.436,0.569878868024332
"atc_n02aa01","atc_n02be01",0.563779280824748,0.401867404279265,0.790925250723724,634,0.000907,0.00320858554044381
"atc_a02bc01","atc_n06da02",0.587916992699934,0.501356516659139,0.689422354791752,22432,6.29e-11,6.10482352941176e-10
"atc_n06da02","atc_j01ma12",0.623757611038772,0.417188637350843,0.932608231612975,1469,0.0215,0.049674146797569
"atc_n02aa01","atc_c03ea01",1.71172228842826,0.829983230832346,3.53018360354549,246,0.146,0.241315050167224
"atc_n02aa01","atc_j01ma12",0.325136060474776,0.0974359138135148,1.0849537268505,31,0.0676,0.128541439015006
"atc_a02bc01","atc_c03ea01",1.27396686813887,1.01066265638948,1.60586875438098,34040,0.0404,0.0841014321819713
"atc_n02be01","atc_a02bc01",0.562331588822422,0.520515023735211,0.607507567252105,141745,2.76e-48,1.31153076923077e-46
"atc_n02be01","atc_n06da02",0.392105666836003,0.364931888906822,0.421302874970629,182569,5.59e-144,1.20112086956522e-141
"atc_n02be01","atc_c03ea01",1.35251767655818,1.20956494078548,1.51236531724738,155857,1.17e-07,8.04191933240612e-07
"atc_n02aa01","atc_n06da02",0.615296396186653,0.186947518158438,2.0251119613122,37,0.424,0.558328803623768
"atc_n02aa01","atc_c09aa05",0.980959950245489,0.582349159652906,1.6524148923975,226,0.942,0.962448625180897
"atc_n02be01","atc_j01ma12",0.614452686970271,0.501643854001238,0.752629782092485,8374,2.53e-06,1.47097176470588e-05
"atc_c09aa05","atc_j01ma12",0.553251545025909,0.396566525956514,0.771843441236692,3968,0.000493,0.00187271790930054
"atc_c03ea01","atc_c09aa05",1.05674792740246,0.888139395954523,1.25736589003487,130681,0.534,0.663405731523379
"atc_c03ea01","atc_n06da02",1.94988485104875,1.61989698583611,2.34709426932292,39050,1.68e-12,1.8912437357631e-11
"atc_c03ea01","atc_j01db01",1.10449320507991,0.818208087991739,1.49094742275393,26293,0.516,0.648378337147216
"atc_n06da02","atc_c09aa05",0.701202444058874,0.631355313710365,0.778776794741128,81490,3.35e-11,3.35815415821501e-10
"atc_a02bc01","atc_c09aa05",0.775747440622787,0.693787340614505,0.867389841820679,64660,8.31e-06,4.38292636072572e-05
"atc_a02bc01","atc_j01db01",0.666406230425156,0.551477921012689,0.805285664263696,16102,2.64e-05,0.000127660273972603
"atc_n02be01","atc_c09aa05",0.696509300427711,0.657419332008986,0.737923547364848,311946,1.27e-34,4.26961904761905e-33
"atc_n02be01","atc_j01db01",0.716980863951374,0.649496057807869,0.791477566480513,82609,4.21e-11,4.17787550200803e-10
"atc_a02bc01","atc_j01ma12",0.454173653689337,0.303857816166787,0.678849437897289,1904,0.000119,0.000512280487804878
"atc_c03ea01","atc_j01ma12",1.24207204349868,0.639333303869976,2.41304958134128,1801,0.522,0.652929384965832
"atc_n06da02","atc_j01db01",0.877002937113087,0.736638326329549,1.04411367724695,15515,0.14,0.23358541525996
"atc_n02aa01","atc_j01db01",0.766404779478597,0.392215535142902,1.49758546864705,115,0.436,0.569878868024332
"atc_c09aa05","atc_j01db01",0.823664871662651,0.711853896936694,0.953038009246698,40093,0.00916,0.0236637323575536
"atc_j01ma12","atc_j01db01",0.396797079354763,0.282599899171179,0.557140758529073,3683,9.4e-08,6.56141242937853e-07
"atc_n02aa01","atc_b03xa02",6.35770682225897e-05,3.520206101994e-31,1.14824061053989e+22,15,0.754,0.835860924181247
"atc_a02bc01","atc_b03xa02",0.44629656559347,0.301429693109857,0.660786342598088,1745,5.6e-05,0.000256489341983318
"atc_n02be01","atc_b03xa02",0.345164771915661,0.268256229991488,0.444122843951735,5371,1.33e-16,1.88875287356322e-15
"atc_j01db01","atc_b03xa02",0.294532167594945,0.160663893706646,0.539942084975054,1169,7.72e-05,0.000346838545454545
"atc_c03ea01","atc_b03xa02",2.18652852644674,0.696682971348473,6.86238532242523,291,0.18,0.287697283311772
"atc_n06da02","atc_b03xa02",0.385985934431743,0.197920117946858,0.752753904578559,660,0.00522,0.0147328612221588
"atc_c09aa05","atc_b03xa02",0.523158348532536,0.34408500776267,0.795427442244358,2139,0.00244,0.00767078880407125
"atc_j01ma12","atc_b03xa02",0.186515228516875,0.0687102150426321,0.506299251823291,263,0.000981,0.00345060640569395
"atc_n02aa01","atc_n03ax16",0.0792674688539215,0.0348352306872564,0.180372901070123,512,1.51e-09,1.28884628670121e-08
"atc_a02bc01","atc_n03ax16",0.558247355107131,0.463328250297327,0.672611931787284,19926,8.75e-10,7.67587234042553e-09
"atc_n02be01","atc_n03ax16",0.385283455269735,0.345666709396391,0.429440663128366,113321,1.62e-66,1.17735882352941e-64
"atc_b03xa02","atc_n03ax16",0.417176905204043,0.242670295598518,0.717172943669855,1056,0.00156,0.00519159595959596
"atc_j01ma12","atc_n03ax16",0.576286159250513,0.34177837947773,0.971699081291208,999,0.0387,0.0814199233716475
"atc_c03ea01","atc_n03ax16",1.31150342189221,0.950303393062388,1.80999167023078,19010,0.099,0.175992086330935
"atc_n06da02","atc_n03ax16",0.453675354829932,0.362783364053159,0.567339486796054,16229,4.25e-12,4.62632158590308e-11
"atc_c09aa05","atc_n03ax16",0.64907038190495,0.546031804653829,0.771552786990725,33418,9.56e-07,5.91308135168961e-06
"atc_n02be01","atc_j01ma02",0.502337957813435,0.42962462784482,0.587357910848908,28390,6.13e-18,9.5566119873817e-17
"atc_j01db01","atc_n03ax16",0.615893256277386,0.476625796680334,0.795853908390883,10396,0.000211,0.000866081395348837
"atc_c03ea01","atc_j01ma02",1.4363481152479,0.927390790360103,2.22462410627896,6811,0.105,0.184468538926413
"atc_a02bc01","atc_j01ma02",0.506454391143948,0.375342282441608,0.683365723255253,5780,8.56e-06,4.49559192348565e-05
"atc_n02aa01","atc_j01ma02",0.35055331520385,0.0831335234083232,1.47819581995614,34,0.153,0.250871267418713
"atc_n06da02","atc_j01ma02",0.719241453772659,0.544308574705008,0.950395222242029,5083,0.0205,0.0476309355900329
"atc_j01db01","atc_j01ma02",0.412514878710732,0.309437271810232,0.549928986130955,9021,1.58e-09,1.34395180722892e-08
"atc_c09aa05","atc_j01ma02",0.68416073656412,0.536486601172377,0.872483883908897,11618,0.00222,0.00707821935483871
"atc_j01ma12","atc_j01ma02",0.366075711976418,0.204319472735875,0.655891604968455,913,0.000732,0.00266780530973451
"atc_b03xa02","atc_j01ma02",0.125892201552519,0.031163343612121,0.508573361350601,356,0.00362,0.0107512259615385
"atc_n03ax16","atc_j01ma02",0.47154876969134,0.309687256377451,0.718009015929294,3443,0.000458,0.00175188544891641
"atc_n02aa01","atc_l02ae02",0.190641420539366,0.0597999160965886,0.607762578906707,112,0.00508,0.0144118025258324
"atc_c03ea01","atc_l02ae02",1.36067004324876,0.880628855476557,2.10238735090355,9100,0.165,0.267881077529566
"atc_a02bc01","atc_l02ae02",0.897401838076284,0.690049697405896,1.16706095518942,5458,0.419,0.553958801498127
"atc_n06da02","atc_l02ae02",0.741683441939197,0.579163451781069,0.949808428613891,7731,0.0179,0.0424480806142035
"atc_n02be01","atc_l02ae02",0.897183081753033,0.784297033301916,1.02631713241992,26457,0.114,0.197264705882353
"atc_j01db01","atc_l02ae02",0.755251226944653,0.534058689654514,1.06805567787017,4131,0.112,0.194211929824561
"atc_c09aa05","atc_l02ae02",0.712935801345096,0.582884163901638,0.872004230544419,20564,0.000992,0.00348186363636364
"atc_j01ma12","atc_l02ae02",0.562474890381813,0.297865384757272,1.06215095308186,625,0.0761,0.141652052730697
"atc_j01ma02","atc_l02ae02",0.678894023735655,0.441063731160192,1.04496711677386,2141,0.0784,0.145494855426211
"atc_b03xa02","atc_l02ae02",0.862374120874204,0.489558006109159,1.51910318097777,454,0.608,0.727538983050847
"atc_n02aa01","atc_r03al02",1.11931459284501,0.11548892852596,10.8483572732616,4,0.923,0.952687134502924
"atc_n02be01","atc_c10aa05",1.12903021074709,1.01261289547928,1.25883170407018,148674,0.0288,0.0639683595505618
"atc_j01ma02","atc_r03al02",0.36701322234083,0.150402627808844,0.895587446412151,419,0.0276,0.0616911804613297
"atc_n03ax16","atc_l02ae02",0.790291768427338,0.524426622687783,1.19094083371096,2730,0.261,0.383659131469363
"atc_a02bc01","atc_r03al02",0.500081921847913,0.356068661134636,0.702341867891994,2966,6.36e-05,0.000289420994475138
"atc_c03ea01","atc_r03al02",1.30838512459405,0.646337769387465,2.64857125072751,1692,0.455,0.587564672066893
"atc_a02bc01","atc_c10aa05",1.15227509398879,0.940957908477576,1.41104918749776,37284,0.17,0.274286647078028
"atc_n06da02","atc_r03al02",0.691769949468547,0.422056534826781,1.13384256254703,963,0.144,0.238727943643073
"atc_c09aa05","atc_r03al02",0.649548315616128,0.427091485700346,0.987875030165714,2351,0.0437,0.0897611803823774
"atc_n02be01","atc_r03al02",0.485938992238458,0.381828762834843,0.618436134628933,6635,4.45e-09,3.62304777594728e-08
"atc_j01db01","atc_r03al02",0.632762363124898,0.399961076434157,1.00106793330255,1391,0.0505,0.10124584178499
"atc_j01ma12","atc_r03al02",0.507486079441716,0.273396607777296,0.942009203848324,376,0.0316,0.0688871636524041
"atc_c03ea01","atc_c10aa05",1.34096864087921,1.02798940993554,1.74923679022549,133123,0.0305,0.0669320603907638
"atc_n03ax16","atc_r03al02",0.70882765168906,0.41905739338292,1.19896856070958,916,0.199,0.310827433628319
"atc_b03xa02","atc_r03al02",0.000344073862357225,1.16715243943852e-17,10143218551.1578,57,0.614,0.73153037608486
"atc_l02ae02","atc_r03al02",0.444175306321726,0.182249685171396,1.08253521843101,435,0.0742,0.138795003785011
"atc_n02aa01","atc_c10aa05",1.55657553203293,0.676728572842894,3.58035331173479,152,0.298,0.425517480496966
"atc_c09aa05","atc_c10aa05",0.987578308341114,0.86640681401857,1.12569626568633,202592,0.852,0.903752736638764
"atc_n06da02","atc_c10aa05",1.2499349993903,1.03486228533535,1.50970571141699,42087,0.0206,0.0478183184593706
"atc_n03ax16","atc_c10aa05",1.22665027980152,0.925786849885417,1.62528870346709,20036,0.155,0.253645695364238
"atc_j01ma12","atc_c10aa05",0.824042991729831,0.424221461597379,1.60068953056298,1973,0.568,0.693442687747036
"atc_l02ae02","atc_c10aa05",1.54956259161828,1.15814463254783,2.07326801667286,13892,0.0032,0.00967241590214067
"atc_j01db01","atc_c10aa05",0.970944010326705,0.727820239514997,1.29528174679165,24010,0.841,0.896317015311624
"atc_b03xa02","atc_c10aa05",1.73046455206347,1.16860583187862,2.56246159676813,2510,0.00618,0.0169769649805447
"atc_r03al02","atc_c10aa05",1.0399716190711,0.48996445589654,2.20738658785839,1371,0.919,0.94994729136164
"atc_n02be01","atc_a10ae05",0.433393174920266,0.370362791878154,0.507150416257967,32890,1.87e-25,4.21988127853881e-24
"atc_j01ma02","atc_c10aa05",0.863629548709574,0.524576466749917,1.4218251192726,6267,0.564,0.690093587521664
"atc_j01ma12","atc_a10ae05",0.784482879459142,0.413695949083056,1.48759829417849,401,0.457,0.589685117493473
"atc_a02bc01","atc_a10ae05",0.621603330334291,0.465803544335908,0.829514298422859,5718,0.00124,0.00423502418797512
"atc_n02aa01","atc_a10ae05",3.77775797262997,0.893402217071264,15.9742779087271,8,0.0708,0.133343597560976
"atc_n06da02","atc_a10ae05",0.359199944389908,0.263239646748583,0.490141214073816,8334,1.07e-10,1.01691153846154e-09
"atc_c09aa05","atc_a10ae05",0.640895512655155,0.526848194863756,0.779630759193801,22917,8.59e-06,4.50655838641189e-05
"atc_c03ea01","atc_a10ae05",1.12937328325957,0.603527237523105,2.11338268372962,4562,0.704,0.799624913812917
"atc_j01db01","atc_a10ae05",0.558156468857444,0.383223806558797,0.81294178074402,4148,0.00237,0.00748405111821086
"atc_b03xa02","atc_a10ae05",0.411893135972389,0.18183486391452,0.933022148826879,371,0.0335,0.0721381263616558
"atc_r03al02","atc_a10ae05",0.416573216956466,0.153990641809913,1.12690773313141,326,0.0846,0.154734715025907
"atc_n03ax16","atc_a10ae05",0.404979801019153,0.270453564064563,0.606420698506161,4771,1.14e-05,5.85034267912773e-05
"atc_c03ea01","atc_c01da14",1.24773348000397,1.09340854841837,1.42384000872758,254287,0.00102,0.00355991525423729
"atc_j01ma02","atc_a10ae05",0.584830140244722,0.341801134283555,1.00065874168492,1377,0.0503,0.100885795454545
"atc_n06da02","atc_c01da14",1.10247037359786,1.00921004396819,1.2043488190842,96687,0.0305,0.0669320603907638
"atc_l02ae02","atc_a10ae05",0.643697160215778,0.376996759553939,1.09907054522195,1567,0.107,0.187183716814159
"atc_n02aa01","atc_c01da14",0.40679613582817,0.250106391329151,0.66165080886297,608,0.00029,0.00115859337105901
"atc_c10aa05","atc_a10ae05",1.39448922124018,1.04423791297014,1.86221948466129,13859,0.0242,0.0553687037037037
"atc_c09aa05","atc_c01da14",1.1399889044191,1.07228195877675,1.21197106000105,427400,2.74e-05,0.000131979337231969
"atc_n02be01","atc_c01da14",0.900777641756615,0.858159971025703,0.945511777855118,451595,2.38e-05,0.000115881379310345
"atc_j01db01","atc_c01da14",0.966775419720102,0.853078592806947,1.09562556141471,59510,0.597,0.718027257240204
"atc_a02bc01","atc_c01da14",0.907129580492703,0.829107907499825,0.992493339360704,116846,0.0337,0.0725056160208968
"atc_l02ae02","atc_c01da14",0.910574494460853,0.773184595389019,1.07237768950306,32006,0.262,0.384900118906064
"atc_c10aa05","atc_c01da14",1.47889869455785,1.33554427395402,1.63764046720043,366995,5.4e-14,6.77329949238579e-13
"atc_b03xa02","atc_c01da14",0.800945010587551,0.611304812057914,1.04941576989307,4874,0.107,0.187183716814159
"atc_n03ax16","atc_c01da14",0.93096586254916,0.811782958424945,1.06764674995581,50635,0.306,0.434430336110313
"atc_j01ma12","atc_c01da14",0.655246596196753,0.489691353941071,0.876772886374256,5375,0.00444,0.0128770422535211
"atc_a10ae05","atc_c01da14",0.992706918524426,0.834004353256989,1.18160897150929,25568,0.934,0.958237077018891
"atc_j01ma02","atc_c01da14",0.772112246888237,0.630135152097683,0.946078503651523,18610,0.0126,0.0314173562058527
"atc_r03al02","atc_c01da14",0.693746034479134,0.526826468875073,0.913552353174668,6976,0.00922,0.0237938590078329
"atc_n02be01","atc_p01ab01",0.566583224707368,0.451487346928007,0.711020037890428,7919,9.4e-07,5.82140350877193e-06
"atc_n02aa01","atc_p01ab01",0.74047280873616,0.212647568726107,2.57844462441907,19,0.637,0.74900166547704
"atc_a02bc01","atc_p01ab01",0.442398341699951,0.288685183158604,0.677957526595122,2225,0.000181,0.000753582139848357
"atc_j01ma12","atc_p01ab01",0.294688035306389,0.173293551360277,0.501121002317028,999,6.47e-06,3.49069213973799e-05
